word	mesh	match	name	chebi
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
Cla	NA	CLA	NA	chebi:61159
POP	NA	POP	NA	chebi:77853
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
CAN	NA	CAN	NA	chebi:91238
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
IP3	NA	IP3	1D-myo-inositol 1,4,5-tris(dihydrogen phosphate)	chebi:16595
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
Lly	NA	LLY	L-leucyl-L-leucyl-L-tyrosine	chebi:6415
TYR	NA	Tyr	tyrosine	chebi:18186
App	NA	APP	NA	chebi:147408
MAS	NA	MAs	NA	chebi:25427
PIM	NA	PIM	sodium (1R,2R,3S,4R,5R,6R)-2-[(6-O-hexadecanoyl-alpha-D-mannopyranosyl)oxy]-3-(hexadecanoyloxy)-4,5-dihydroxy-6-(alpha-D-mannopyranosyloxy)cyclohexyl (2R)-2-(hexadecanoyloxy)-3-{[(10S)-10-methyloctadecanoyl]oxy}propyl phosphate	chebi:90368
