word	mesh	match	name	chebi
Ribulose-5-phosphate	mesh:C031524	ribulose 5-phosphate	ribulose 5-phosphate	chebi:37455
Bilirubin	mesh:D001663	Bilirubin	bilirubin IXalpha	chebi:16990
Biliverdin	mesh:D001664	Biliverdine	biliverdin	chebi:17033
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Pentose Phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
Superoxide	mesh:D013481	Superoxides	superoxide	chebi:18421
Glutamate	mesh:D018698	NA	NA	NA
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
