word	mesh	match	name	chebi
Glutamate	NA	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Sulfasalazine	mesh:D012460	Sulfasalazine	sulfasalazine	chebi:9334
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Fe2+04	mesh:D007501	Iron	iron atom	chebi:18248
Fe2+O	mesh:D007501	Iron	iron atom	chebi:18248
Fe3+0	mesh:D007501	Iron	iron atom	chebi:18248
iron	mesh:D007501	Iron	iron atom	chebi:18248
Fe3+	mesh:D007501	Iron	iron atom	chebi:18248
Erastin O	mesh:C477224	erastin	erastin	chebi:94287
Li	mesh:D008094	Lithium	lithium atom	chebi:30145
Cystine	mesh:D003553	Cystine	cystine	chebi:17376
Fe3+	mesh:D007501	Iron	iron atom	chebi:18248
Heme O	mesh:D006418	heme b	Heme	chebi:26355
BP11548	mesh:C110781	NA	NA	NA
PEC	mesh:C058575	NA	NA	NA
Glutamate	NA	NA	NA	NA
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Fe2+	mesh:D007501	Iron	iron atom	chebi:18248
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Fe2+	mesh:D007501	Iron	iron atom	chebi:18248
Fe2+	mesh:D007501	Iron	iron atom	chebi:18248
Iron	mesh:D007501	Iron	iron atom	chebi:18248
Citrate	mesh:C102006	NA	NA	NA
GSSGO	NA	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Terpenoid	mesh:D013729	terpene	Terpenes	chebi:35186
O-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
O-OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Vitamin E	mesh:D014810	NA	NA	NA
LysOPE	mesh:C570863	NA	NA	NA
iron	mesh:D007501	Iron	iron atom	chebi:18248
oxygen	mesh:D010100	Oxygen	dioxygen	chebi:15379
TCA	mesh:C000589078	NA	NA	NA
oxygen	mesh:D010100	Oxygen	dioxygen	chebi:15379
O	mesh:D013481	Superoxides	superoxide	chebi:18421
