word	mesh	match	name	chebi
leucocyanidins	mesh:C001532	NA	NA	NA
leucopelargonidin leucocyanidin	mesh:C001532	NA	NA	NA
dihydrokaempferol dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
naringenin	mesh:C005273	NA	NA	NA
cyanidin	mesh:C017154	NA	NA	NA
cyanidins	mesh:C017154	NA	NA	NA
delphinidin	mesh:C017185	NA	NA	NA
Procyanidins	mesh:C017674	procyanidin	procyanidin	chebi:166895
naringenin chalcone	mesh:C027329	NA	NA	NA
leucodelphinidin	mesh:C031451	NA	NA	NA
4-coumaroyl-CoA	mesh:C058644	NA	NA	NA
pelargonidin	mesh:C066957	NA	NA	NA
dihydromyricetin	mesh:C472036	NA	NA	NA
petunidin-3-0-glycoside	mesh:C473206	NA	NA	NA
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
delphinidin-3-0-glycoside pelargonidin-3-0-glycoside	mesh:D006027	Glycosides	glycoside	chebi:24400
paeonidin-3-0-glycoside	mesh:D006027	Glycosides	glycoside	chebi:24400
quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
quercetin-3-0-glycoside	mesh:D011794	Quercetin	quercetin	chebi:16243
proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
