word	mesh	match	name	chebi
Methionine	NA	Methionine	L-methionine	chebi:16643
Purine	NA	purine	purine	chebi:35584
Arginine	NA	arginine	L-arginine	chebi:16467
Arg	NA	Arg	L-arginine	chebi:16467
Adenine	NA	adenine	adenine	chebi:16708
Arg	NA	Arg	L-arginine	chebi:16467
MTA	NA	MTA	5'-deoxy-5'-(methylsulfanyl)adenosine	chebi:17509
Polyamine	NA	polyamine	NA	chebi:60143
AMD	NA	AMD	3-hydroxy-alpha-methyl-L-tyrosine	chebi:61058
SAM	NA	SAM	[(3S)-3-amino-3-carboxylatopropyl](5'-deoxyadenosin-5'-yl)(methyl)sulfonioacetate	chebi:67040
Spermine	NA	spermine	N,N'-bis(3-ammoniopropyl)butane-1,4-diaminium	chebi:45725
acid	NA	acid	acid	chebi:37527
Urea	NA	urea	urea	chebi:16199
Ornithine	NA	ORNITHINE	L-ornithinediium	chebi:44667
OTC	NA	OTC	ethyl N-[(3R)-5-chloro-8-hydroxy-3-methyl-1-oxo-3,4-dihydro-1H-2-benzopyran-7-carbonyl]-L-phenylalaninate	chebi:141525
Glutamate	NA	Glutamate	(2S)-2-aminopentanedioic acid	chebi:16015
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
Citrulline	NA	Citrulline	N(5)-carbamoyl-L-ornithine	chebi:16349
TCA	NA	TCA	trichloroacetic acid	chebi:30956
5-Methyl-THF	NA	5-methyl-THF	N-(4-{[(2-amino-5-methyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl)methyl]amino}benzoyl)-L-glutamic acid	chebi:15641
Citrulline	NA	Citrulline	N(5)-carbamoyl-L-ornithine	chebi:16349
Homocysteine	NA	homocysteine	homocysteine	chebi:17230
SAH	NA	SAH	S-(5'-deoxyadenosin-5'-yl)-L-homocysteine	chebi:16680
Folate	NA	folate	folate	chebi:62501
Lysine	NA	lysine	(2S)-2,6-diaminohexanoic acid	chebi:18019
Aspartate	NA	aspartate	NA	chebi:72314
GSH	NA	GSH	L-gamma-glutamyl-L-cysteinylglycine	chebi:16856
Balance	NA	Balance	(5-cyclopropyl-1,2-oxazol-4-yl)[2-(methylsulfonyl)-4-(trifluoromethyl)phenyl]methanone	chebi:141213
Methionine	NA	Methionine	L-methionine	chebi:16643
Gln-	NA	Gln-	(2S)-2,5-diamino-5-oxopentanoyl	chebi:32667
Tyrosine	NA	Tyrosine	tyrosine	chebi:18186
Glu	NA	Glu	2-aminopentanedioic acid	chebi:18237
Isoleucine	NA	isoleucine	isoleucine	chebi:24898
Threonine	NA	threonine	threonine	chebi:26986
Phenylalanine	NA	phenylalanine	(2S)-2-azaniumyl-3-phenylpropanoate	chebi:58095
Asparagine	NA	ASPARAGINE	L-asparagine	chebi:17196
