word	mesh	match	name	chebi
Cortisol	NA	cortisol	cortisol	chebi:17650
Insulin	NA	Insulin	NA	chebi:5931
Insulin	NA	Insulin	NA	chebi:5931
Serine	NA	Serine	L-serine	chebi:17115
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
