word	mesh	match	name	chebi
curcumin	mesh:D003474	Curcumin	curcumin	chebi:3962
myricetin	mesh:C040015	NA	NA	NA
rosmarinic acid	mesh:C041376	NA	NA	NA
epigallocatechin gallate	mesh:C045651	NA	NA	NA
onjisaponin B	mesh:C474233	onjisaponin B	onjisaponin B	chebi:177680
tanshinone IIA	mesh:C021751	Tanshinone I	tanshinone	chebi:149906
chlorogenicacid	NA	NA	NA	NA
quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
crocin	mesh:C029036	NA	NA	NA
sogynoxine	NA	NA	NA	NA
puerarin	mesh:C033607	puerarin	puerarin	chebi:8633
rottlerin	mesh:C085746	rottlerin	rottlerin	chebi:8899
sesamol	mesh:C025583	Sesamol	sesamol	chebi:9126
naringenin	mesh:C005273	NA	NA	NA
liquiritigenin	mesh:C083152	liquiritigenin	liquiritigenin	chebi:28777
baicalein	mesh:C006680	NA	NA	NA
salidroside	mesh:C009172	Salidroside	rhodioloside	chebi:9009
ginsenoside	mesh:D036145	Ginsenosides	ginsenoside	chebi:74978
mannosylglycerate	mesh:C402688	NA	NA	NA
thymoquinone	mesh:C003466	thymoquinone	thymoquinone	chebi:113532
resveratrol	mesh:C059514	NA	NA	NA
amurensin G	mesh:C553921	NA	NA	NA
triptolide	mesh:C001899	Triptolide	triptolide	chebi:9747
paeoniflorin	mesh:C015423	paeoniflorin	peoniflorin	chebi:7889
celastrol	mesh:C050414	NA	NA	NA
conophylline	mesh:C099167	NA	NA	NA
