organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	G6P	G6P	G6P	33476	ncbigene_symbol	4	3	5
7227	Drosophila melanogaster	Invertebrates	PTS	PTS	pts	252458	ncbigene_symbol	4	3	5
7227	Drosophila melanogaster	Invertebrates	PTS	PTS	PheRS-m	36547	ncbigene_synonym	4	3	5
7227	Drosophila melanogaster	Invertebrates	PEP	PEP	Pep	45961	ncbigene_symbol	4	3	5
7227	Drosophila melanogaster	Invertebrates	PEP	PEP	bgcn	47873	ncbigene_synonym	4	3	5
7227	Drosophila melanogaster	Invertebrates	PYR	PYR	pyr	36255	ncbigene_symbol	4	3	5
7227	Drosophila melanogaster	Invertebrates	CIT	CIT	sti	39429	ncbigene_synonym	4	3	5
9606	Homo sapiens	Primates	ERP	ERP	ELK3	2004	ncbigene_synonym	2	5	4
9606	Homo sapiens	Primates	PTS	PTS	PTS	5805	ncbigene_symbol	2	5	4
9606	Homo sapiens	Primates	PEP	PEP	PAEP	5047	ncbigene_synonym	2	5	4
9606	Homo sapiens	Primates	PEP	PEP	PREP	5550	ncbigene_synonym	2	5	4
9606	Homo sapiens	Primates	PEP	PEP	PTPN22	26191	ncbigene_synonym	2	5	4
9606	Homo sapiens	Primates	CIT	CIT	CIT	11113	ncbigene_symbol	2	5	4
9606	Homo sapiens	Primates	CIT	CIT	DHDDS	79947	ncbigene_synonym	2	5	4
