word	mesh	match	name	chebi
TCA	mesh:C000589078	NA	NA	NA
Sulfasalazine	mesh:D012460	Sulfasalazine	sulfasalazine	chebi:9334
Sorafenib	mesh:C471405	NA	NA	NA
Glutamate	NA	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Cystine	mesh:D003553	Cystine	cystine	chebi:17376
NADPH	mesh:D009249	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
PUFAS-OOH PUFAS-OH	mesh:C069471	NA	NA	NA
