word	mesh	match	name	chebi
Serine	NA	Serine	L-serine	chebi:17115
Cystathionine	NA	Cystathionine	2-amino-4-[(2-amino-2-carboxyethyl)sulfanyl]butanoic acid	chebi:17755
2-oxoglutarate	NA	2-oxoglutarate	2-oxoglutarate	chebi:16810
Hypotaurine	NA	hypotaurine	2-azaniumylethanesulfinate	chebi:57853
ADO	NA	ADO	2-methyl-2-(methylsulfanyl)propanal oxime	chebi:60330
Alpha-ketobutyrate	NA	alpha-ketobutyrate	2-oxobutanoate	chebi:16763
Cysteine	NA	cysteine	cysteine	chebi:15356
Hypotaurine	NA	hypotaurine	2-azaniumylethanesulfinate	chebi:57853
Taurine	NA	taurine	taurine	chebi:507393
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
