word	mesh	match	name	chebi
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Citrate	mesh:C102006	NA	NA	NA
Isocitrate	mesh:D007523	NA	NA	NA
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
Glycolaldehyde	mesh:C010972	NA	NA	NA
Oxaloacetate	mesh:D010071	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
NADPH	mesh:D009249	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Lactaldehyde	mesh:C014634	NA	NA	NA
Ethylene glycol	mesh:D019855	Ethylene Glycol	ethylene glycol	chebi:30742
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
