word	source	identifier
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
6-P-gluconate	MESH	D005942
Fructose-6-P	MESH	D005632
NAD(P)H	MESH	D009243
Fructose-1,6-BP	MESH	D005632
Ribulose-5-P	MESH	C100182
Dihydroxlacetone-P	MESH	D010695
Glyceraldehyde-3-P	MESH	D005985
1,3-Bisphosphoglycerate	MESH	C015891
3-P-glycerate	MESH	C005156
2-P-glycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
NADH	MESH	D009243
Pyruvate	MESH	D011773
NAD	MESH	D009243
NADP	MESH	D009249
Fd	MESH	C498057
NADPH	MESH	D009249
Acetyl-CoA	MESH	D000105
Acetate	MESH	D000085
Acetyl	MESH	C011632
Acetaldehyde	MESH	D000079
Ethanol	MESH	D000431
Acetoacetate Acetoacetyl-CoA	MESH	C010667
Acetone	MESH	D000096
3-hydroxybutyryl-CoA	MESH	C030372
Crotonyl-CoA	MESH	C010701
Butyrate <--- Butyryl-P --- Butyryl-CoA	MESH	C024343
Butyraldehyde	MESH	C018475
Butanol	MESH	D000440
