word	mesh	match	name	chebi
Acetoacetyl	mesh:C010667	NA	NA	NA
(3R)-hydroxybutyryl-CoA	mesh:C030372	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
Oxaloacetate	mesh:D010071	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Crotonyl-CoA	mesh:C010701	NA	NA	NA
Fumarate	mesh:D005650	NA	NA	NA
TSA	mesh:C070842	NA	NA	NA
Isocitrate	mesh:D007523	NA	NA	NA
(2S)-ethylmalonyl-CoA	mesh:C102829	Ethylmalonyl-CoA	ethylmalonyl-coenzyme A	chebi:81456
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
(2R)-ethylmalonyl-CoA	mesh:C102829	Ethylmalonyl-CoA	ethylmalonyl-coenzyme A	chebi:81456
Succinyl	mesh:C035687	NA	NA	NA
2-oxoglutarate	mesh:C029743	NA	NA	NA
(2S)-methylsuccinyl-CoA	mesh:C102828	NA	NA	NA
(R)-methylmalonyl-COA	mesh:C479798	NA	NA	NA
Mesaconyl-CoA	mesh:C065987	NA	NA	NA
(S)-methylmalonyl-CoA	mesh:C015357	(R)-methylmalonyl-CoA	methylmalonyl-coenzyme A	chebi:15465
Propionyl	mesh:C009061	propionyl-CoA	propionyl-coenzyme A	chebi:15539
beta-methylmalonyl-CoA	mesh:C015357	(R)-methylmalonyl-CoA	methylmalonyl-coenzyme A	chebi:15465
