word	mesh	match	name	chebi
acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
citrate	mesh:C102006	NA	NA	NA
NAD oxalacetate	mesh:D009243	NAD	NAD(+)	chebi:15846
isocitrate	mesh:D007523	NA	NA	NA
malate	mesh:D008293	Malates	malate	chebi:25115
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
ketoglutarate	mesh:C029743	NA	NA	NA
fumarate	mesh:D005650	NA	NA	NA
FADH	mesh:C058805	FADH2	1,5-dihydro-FAD	chebi:17877
NADHH	NA	NA	NA	NA
succinyl-CoA	mesh:C012046	NA	NA	NA
FADI succinate	mesh:D013386	Succinates	succinate	chebi:26806
CoA GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
