word	mesh	match	name	chebi
daidzein	mesh:C004742	NA	NA	NA
naringenin	mesh:C005273	NA	NA	NA
formononetin	mesh:C007768	NA	NA	NA
glyceollins	mesh:C017343	glyceollin	glyceollin	chebi:16470
OH flavone	mesh:C043562	NA	NA	NA
flavone	mesh:C043562	NA	NA	NA
liquiritigenin	mesh:C083152	liquiritigenin	liquiritigenin	chebi:28777
anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
isoflavone	mesh:D007529	Isoflavones	isoflavones	chebi:38757
malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
genistein	mesh:D019833	NA	NA	NA
pterocarpans	mesh:D036343	Pterocarpans	pterocarpans	chebi:26377
flavonol	mesh:D044948	Flavonols	flavonols	chebi:28802
flavanone	mesh:D044950	Flavanones	flavanones	chebi:28863
chalcone	mesh:D047188	Chalcones	chalcones	chebi:23086
