word	mesh	match	name	chebi
Threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
Serine	mesh:C047902	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Amino-oxobutyrate	mesh:C016635	acetoacetic acid	acetoacetic acid	chebi:15344
Aminoacetone	mesh:C006495	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
Methylglioxal	NA	NA	NA	NA
N1o-methylene THF	mesh:C006461	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
Formaldehyde	mesh:D005557	Formaldehyde	formaldehyde	chebi:16842
NADPH	mesh:D009249	NA	NA	NA
N$,N10-methenyl THF	mesh:C018092	NA	NA	NA
5-formimino THF	mesh:C006461	NA	NA	NA
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
Glutamate	NA	NA	NA	NA
N10-formyl THF	mesh:C006461	NA	NA	NA
N-formiminoglutamate	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
ADP	mesh:D000244	NA	NA	NA
O AMDHD1	mesh:D013481	Superoxides	superoxide	chebi:18421
4-Imidazolone-5-propionate	mesh:C117197	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
O UROC1	mesh:D013481	Superoxides	superoxide	chebi:18421
NH HAL	mesh:D000641	Ammonia	ammonia	chebi:16134
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
PABG DHF	mesh:C073814	NA	NA	NA
Histidine	mesh:C115717	NA	NA	NA
kynurenine	mesh:C029366	NA	NA	NA
S-formylglutathione	mesh:C029468	NA	NA	NA
N-formylkynurenine S-hydroxymethylglutathione	mesh:C029469	NA	NA	NA
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Tryptophan	NA	NA	NA	NA
