word	mesh	match	name	chebi
Cysteinylglycine	mesh:C028505	NA	NA	NA
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Cystine	mesh:D003553	Cystine	cystine	chebi:17376
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
glycine	mesh:D005998	Glycine	glycine	chebi:15428
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Methionine	mesh:D008715	NA	NA	NA
Serine	mesh:D012694	Serine	L-serine	chebi:17115
glutamate	mesh:D018698	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
