word	mesh	match	name	chebi
(+)-Catechin-cysteine	mesh:D002392	Catechin	(+)-catechin	chebi:15600
(-)-Epicatechin-cysteine	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Cys	mesh:C046557	NA	NA	NA
Procyanidin	mesh:C017674	procyanidin	procyanidin	chebi:166895
Procyanidin B2	mesh:C479578	NA	NA	NA
Proanthocyanidin	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
Quinone methiode	mesh:D011809	Quinones	quinone	chebi:36141
Quinone	mesh:D011809	Quinones	quinone	chebi:36141
CoA	mesh:C065987	NA	NA	NA
4-coumaroyl COA	mesh:C479798	NA	NA	NA
CHS	mesh:C544694	NA	NA	NA
CHI	mesh:C084533	NA	NA	NA
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
3-trans-Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
3-trans-3 4-cis-Leucocyanidin	mesh:C001532	NA	NA	NA
Flav-3-en-3,4-diol	mesh:C518382	NA	NA	NA
3-cis-34-cis-Leucocyanidin	mesh:C001532	NA	NA	NA
(+)-Catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Flav-2-en-3-ol	mesh:C018014	NA	NA	NA
(-)-Epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
