word	mesh	match	name	chebi
taurine	mesh:D013654	Taurine	taurine	chebi:15891
taurine	mesh:D013654	Taurine	taurine	chebi:15891
taurine	mesh:D013654	Taurine	taurine	chebi:15891
taurine	mesh:D013654	Taurine	taurine	chebi:15891
sulfoacetaldehyde	mesh:C015517	NA	NA	NA
sulfoacetaldehyde	mesh:C015517	NA	NA	NA
sulfoacetaldehyde	mesh:C015517	NA	NA	NA
sulfoacetaldehyde	mesh:C015517	NA	NA	NA
sulfite	mesh:D013447	Sulfites	sulfites	chebi:26823
sulfite	mesh:D013447	Sulfites	sulfites	chebi:26823
Isethionate	mesh:D007513	Isethionic Acid	isethionic acid	chebi:1157
Isethionate	mesh:D007513	Isethionic Acid	isethionic acid	chebi:1157
hydrogen sulfide	mesh:D006862	NA	NA	NA
hydrogen sulfide	mesh:D006862	NA	NA	NA
sulfite	mesh:D013447	Sulfites	sulfites	chebi:26823
sulfite	mesh:D013447	Sulfites	sulfites	chebi:26823
hydrogen sulfide	mesh:D006862	NA	NA	NA
hydrogen sulfide	mesh:D006862	NA	NA	NA
