word	mesh	match	name	chebi
Acetylaspartate	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose 6-phosphate	mesh:D019298	NA	NA	NA
Glucose 1-phosphate	mesh:C031590	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
glucuronic acid	mesh:D020723	NA	NA	NA
Choline	mesh:D002794	Choline	choline	chebi:15354
Glycerophosphocholine	mesh:C115178	NA	NA	NA
Phosphatidylcholine	mesh:D010713	Phosphatidylcholines	phosphatidylcholine(1+)	chebi:49183
Phosphocholine	mesh:D010767	Phosphorylcholine	phosphocholine	chebi:18132
CDP-Choline	mesh:D003566	Cytidine Diphosphate Choline	CDP-choline	chebi:16436
