organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	HIF1a	HIF1A	HIF1A	3091	ncbigene_symbol	4	3	6
9606	Homo sapiens	Primates	VHL	VHL	VHL	7428	ncbigene_symbol	4	3	6
9606	Homo sapiens	Primates	ARNT/	ARNT	ARNT	405	ncbigene_symbol	4	3	6
9606	Homo sapiens	Primates	ARNT/	ARNT	MIA3	375056	ncbigene_synonym	4	3	6
9606	Homo sapiens	Primates	EP300	EP300	EP300	2033	ncbigene_symbol	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB1	1385	ncbigene_synonym	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB3	10488	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB5	9586	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB3L1	90993	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB3L2	64764	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB3L3	84699	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREB3L4	148327	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	CREM	1390	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	ATF1	466	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CREB	CREB	ATF2	1386	famplex_relations	4	3	6
9606	Homo sapiens	Primates	CJUN	CJUN	JUN	3725	ncbigene_synonym	4	3	6
10090	Mus musculus	Rodents	HIF1a	HIF1A	Hif1a	15251	ncbigene_symbol	4	2	6
10090	Mus musculus	Rodents	VHL	VHL	Vhl	22346	ncbigene_symbol	4	2	6
10090	Mus musculus	Rodents	ARNT/	ARNT	Arnt	11863	ncbigene_symbol	4	2	6
10090	Mus musculus	Rodents	EP300	EP300	Ep300	328572	ncbigene_symbol	4	2	6
10090	Mus musculus	Rodents	CREB	CREB	Creb1	12912	ncbigene_synonym	4	2	6
10090	Mus musculus	Rodents	CJUN	CJUN	Jun	16476	ncbigene_synonym	4	2	6
7227	Drosophila melanogaster	Invertebrates	HIF1a	HIF1A	sima	43580	ncbigene_synonym	1	5	5
7227	Drosophila melanogaster	Invertebrates	VHL	VHL	Vhl	53433	ncbigene_symbol	1	5	5
7227	Drosophila melanogaster	Invertebrates	ARNT/	ARNT	tgo	41084	ncbigene_synonym	1	5	5
7227	Drosophila melanogaster	Invertebrates	CREB	CREB	CrebB	32817	ncbigene_synonym	1	5	5
7227	Drosophila melanogaster	Invertebrates	CREB	CREB	CrebA	39682	ncbigene_synonym	1	5	5
7227	Drosophila melanogaster	Invertebrates	CJUN	CJUN	Jra	36057	ncbigene_synonym	1	5	5
