word	mesh	match	name	chebi
zinterol	mesh:C002904	NA	NA	NA
cirazoline	mesh:C014282	NA	NA	NA
AICAR	mesh:C031143	NA	NA	NA
glucose-1-phosphate	mesh:C031590	NA	NA	NA
CL316243	mesh:C076126	NA	NA	NA
Clonidine	mesh:D003000	Clonidine	clonidine	chebi:46631
clonidine	mesh:D003000	Clonidine	clonidine	chebi:46631
isoprenaline	mesh:D007545	Isoproterenol	isoprenaline	chebi:64317
Noradrenaline	mesh:D009638	Norepinephrine	(R)-noradrenaline	chebi:18357
noradrenaline	mesh:D009638	Norepinephrine	(R)-noradrenaline	chebi:18357
