word	source	identifier
Cholesterol	MESH	D002784
Pregnenolone	MESH	D011284
Progesterone	MESH	D011374
11-deoxycorticosterone	MESH	D003900
DOC	MESH	C060842
THDOC	MESH	C009413
Corticosterone	MESH	D003345
18-hydroxycorticosterone	MESH	D015069
Aldosterone	MESH	D000450
Cortisol	MESH	D006854
Cortisone	MESH	D003348
17a-hydroxypregnenolone 17a-hydroxyprogesterone	MESH	D006907
11-deoxycortisol	MESH	D003350
DHT	MESH	C478856
6B-OHF	MESH	D001895
THF	MESH	C006461
B-cortol	MESH	C003544
B-cortolone	MESH	C003545
11-ketoEt	MESH	C016531
Dehydroepiandrosterone	MESH	D003687
DHEA	MESH	D003687
5a-dihydrotestosterone	MESH	D013196
Androstenedione	MESH	D000735
Testosterone	MESH	D013739
Et	MESH	C526612
DHEA sulfate	MESH	D019314
DHEAS		
11B-hydroxyandrostenedione	MESH	C003582
OHAN		
11-ketoandrostenedione	MESH	C011657
11-ketotestosterone	MESH	C003600
11KT	MESH	C074623
