word	source	identifier
NaCi	MESH	D012964
PEG	MESH	C499599
Mannitol	MESH	D008353
Sorbitol	MESH	D013012
Sucrose	MESH	D013395
Glucose	MESH	D005947
Fructose	MESH	D005632
Glalactose		
Ascorbic acid	MESH	D001205
Glycine	MESH	D005998
Serine	MESH	C047902
Pyruvate	MESH	D011773
Threonine	MESH	C061951
Acetyl-CoA	MESH	D000105
Homoserine	MESH	C088386
Aspartate		
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Methione	MESH	C529911
TCA	MESH	C000589078
Proline	MESH	C489032
Met	MESH	C034758
Homocysteine	MESH	D006710
Succinate	MESH	D013386
2-Oxoglutarate	MESH	C029743
Glutamate		
Glutamine	MESH	C578860
Ornithine Arginine	MESH	D009951
GABA	MESH	D005680
Agmathine		
Polyamine	MESH	D011073
Spermine	MESH	D013096
Spermidine	MESH	D013095
Putrescine	MESH	D011700
