word	mesh	match	name	chebi
DHEA	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
Zn	mesh:D015032	NA	NA	NA
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
ZnT	mesh:D015032	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
Zn	mesh:D015032	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
PSA	mesh:C508111	NA	NA	NA
Zn	mesh:D015032	NA	NA	NA
PSA	mesh:C508111	NA	NA	NA
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
Androgen	mesh:D000728	Androgens	androgen	chebi:50113
