word	mesh	match	name	chebi
MCFAs	NA	MCFAs	NA	chebi:59554
LCFAs	NA	LCFAs	NA	chebi:15904
SCFA	NA	SCFA	NA	chebi:26666
CAMP	NA	cAMP	adenosine 3',5'-(hydrogen phosphate)	chebi:17489
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
ACC	NA	ACC	1-aminocyclopropane-1-carboxylate	chebi:30526
Malonyl-CoA	NA	malonyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatoacetyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57384
SFA	NA	SFA	NA	chebi:26607
MUFA	NA	MUFA	NA	chebi:25413
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
PUFA	NA	PUFA	NA	chebi:76567
TCA	NA	TCA	trichloroacetic acid	chebi:30956
