word	mesh	match	name	chebi
Estrone-3-O-sulfamate	mesh:C088768	NA	NA	NA
(p-O-sulfamate)-tetradecanoyl tyramine	mesh:D014439	Tyramine	tyramine	chebi:15760
DHEA	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
Indomethacin	mesh:D007213	Indomethacin	indometacin	chebi:49662
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Dehydroepiandrosterone	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
DHEA	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
Androstenediol	mesh:D015114	Androstenediol	androst-5-ene-3beta,17beta-diol	chebi:2710
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
Testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
Prognan-3,20-dione	mesh:C485330	NA	NA	NA
Androstanedione	mesh:C006576	androstane-3,17-dione	androstane-3,17-dione	chebi:22542
Dihydrotestosterone	mesh:D013196	Dihydrotestosterone	17beta-hydroxy-5alpha-androstan-3-one	chebi:16330
DHT	mesh:C478856	3,3''-dihydroxyterphenyllin	3,3''-dihydroxyterphenyllin	chebi:67538
Pregnan-3a-ol	mesh:D011280	NA	NA	NA
Pregnen-3,17-diol	mesh:C047500	NA	NA	NA
Androsterone	mesh:D000738	Androsterone	androsterone	chebi:16032
Androstanediol	mesh:C051508	NA	NA	NA
