word	mesh	match	name	chebi
5-methylthioribose-1-phosphate	mesh:C023029	NA	NA	NA
MTA	mesh:C085586	NA	NA	NA
Methiomine	NA	NA	NA	NA
Polyamine	mesh:D011073	NA	NA	NA
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Met	mesh:C034758	Met-Met	methionylmethionine	chebi:74707
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
5,10-MTHF	mesh:C032418	NA	NA	NA
VitB12	mesh:D024505	Tocopherols	tocopherol	chebi:27013
5-MTHF	mesh:C032418	NA	NA	NA
[4Fe-4S]-Met	mesh:C111959	NA	NA	NA
CH3	mesh:C103208	NA	NA	NA
4Fe-4S	mesh:C111959	NA	NA	NA
VitB6	mesh:D024505	Tocopherols	tocopherol	chebi:27013
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
5-deoxyadenosue 5-radical	mesh:C051224	methyl	methyl radical	chebi:29309
ketobutyrate	mesh:C005087	NA	NA	NA
Succinyl-CoA	mesh:C012046	NA	NA	NA
GSH Taurine H2S	mesh:D013654	Taurine	taurine	chebi:15891
