word	mesh	match	name	chebi
Uridine 5-triphosphate	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
Uridine	mesh:D014529	Uridine	uridine	chebi:16704
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UDP-6-deoxy	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
5,6-ene-GalNAC	mesh:C042701	NA	NA	NA
5,6-ene-GlcNAC	mesh:C086501	NA	NA	NA
GlcNAC	mesh:C086501	NA	NA	NA
N-acetyl-tunicamine	mesh:C076322	NA	NA	NA
Tunicaminyl	NA	NA	NA	NA
uracil	mesh:D014498	Uracil	uracil	chebi:17568
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Tunicamycins	mesh:D014415	Tunicamycin	tunicamycin	chebi:29699
tunicamycin	mesh:D014415	Tunicamycin	tunicamycin	chebi:29699
Tunicamycin	mesh:D014415	Tunicamycin	tunicamycin	chebi:29699
