word	mesh	match	name	chebi
sinapyl alcohol	mesh:C496130	NA	NA	NA
coniferyl alcohol	mesh:C010559	coniferol	coniferyl alcohol	chebi:17745
p-coumaryl alcohol	mesh:C495469	NA	NA	NA
gallic acid	mesh:D005707	NA	NA	NA
COOH	mesh:C102887	NA	NA	NA
COOH	mesh:C102887	NA	NA	NA
OMAenol	NA	NA	NA	NA
sinapic acid syringic acid	mesh:C073734	NA	NA	NA
ferulic acid	mesh:C004999	NA	NA	NA
COOH	mesh:C102887	NA	NA	NA
vanillic acid	mesh:D014641	NA	NA	NA
p-coumaric acid hydroxybenzoic acid	mesh:C032171	NA	NA	NA
pyruvic acid	mesh:D019289	NA	NA	NA
oxaloacetic acid	mesh:D062907	Oxaloacetic Acid	oxaloacetic acid	chebi:30744
syringic acid	mesh:C001945	syringic acid	syringic acid	chebi:68329
vanillic acid	mesh:D014641	NA	NA	NA
hydroxybenzoic acid	mesh:D062385	Hydroxybenzoates	hydroxybenzoate	chebi:24675
gallic acid	mesh:D005707	NA	NA	NA
protocatechuic acid	mesh:C009091	3,4-dihydroxybenzoic acid	protocatechuic acid	chebi:36062
TCA	mesh:C000589078	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
