word	mesh	match	name	chebi
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
3B-hydroxysteroid	mesh:D006914	Hydroxysteroids	hydroxy steroid	chebi:35350
Aldosterone	mesh:D000450	Aldosterone	aldosterone	chebi:27584
CH	mesh:C103208	NA	NA	NA
CHI CHI C	mesh:C084533	NA	NA	NA
Deoxycorticosterone	mesh:D003900	Desoxycorticosterone	11-deoxycorticosterone	chebi:16973
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Corticosterone	mesh:D003345	Corticosterone	corticosterone	chebi:16827
corticosterone	mesh:D003345	Corticosterone	corticosterone	chebi:16827
Aldosterone	mesh:D000450	Aldosterone	aldosterone	chebi:27584
Aldosterone	mesh:D000450	Aldosterone	aldosterone	chebi:27584
17-OH pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
11-deoxycortisol	mesh:D003350	Cortodoxone	11-deoxycortisol	chebi:28324
Cortisone	mesh:D003348	Cortisone	cortisone	chebi:16962
Cortisol 21-deoxycortisol 110H-androstenedione	mesh:C003556	21-deoxycortisol	21-deoxycortisol	chebi:28697
Cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
Dehydroepiandrosterone	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
Androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
pregnan-17x-OL-3,20-dione 17-OH allopregnanolone	mesh:C051527	NA	NA	NA
Androsterone	mesh:D000738	Androsterone	androsterone	chebi:16032
17-ketosteroid	mesh:D015068	17-Ketosteroids	17-oxo steroid	chebi:19168
Testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
hydroxysteroid	mesh:D006914	Hydroxysteroids	hydroxy steroid	chebi:35350
testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
118-hydroxysteroid	mesh:D006914	Hydroxysteroids	hydroxy steroid	chebi:35350
11Keto-androstenedione 11Keto-testosterone	mesh:C016531	NA	NA	NA
5a-dihydrotestosterone	mesh:D013196	Dihydrotestosterone	17beta-hydroxy-5alpha-androstan-3-one	chebi:16330
Androstanediol	mesh:C051508	NA	NA	NA
17-ketosteroid 3x-hydroxysteroid	mesh:D015068	17-Ketosteroids	17-oxo steroid	chebi:19168
Ketotestosterone	mesh:C003600	11-oxotestosterone	11-ketotestosterone	chebi:34133
