word	source	identifier
fructose 6-phosphate	MESH	C027618
Ala	MESH	D000409
Arg	MESH	D001120
Asn	MESH	D001216
Asp	MESH	D001224
Asp Thr	MESH	D001224
Cys	MESH	D003545
cys	MESH	D003545
fatty acids	MESH	D005227
GABA	MESH	D005680
glucose	MESH	D005947
glyceraldehyde 3-phosphate	MESH	D005986
hexose	MESH	D006601
His	MESH	D006639
Leu	MESH	D007930
Lys	MESH	D008239
Phe	MESH	D010649
phexose phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
Ser	MESH	D012694
ser	MESH	D012694
succinate	MESH	D013386
sucrose	MESH	D013395
Asp Thr	MESH	D013912
Tyr	MESH	D014443
Val	MESH	D014633
Glu	MESH	D018698
glucose 6-phosphate	MESH	D019298
