word	mesh	match	name	chebi
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Glutamine Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Pyruvate	mesh:D011773	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Glutamate	NA	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
ADP	mesh:D000244	NA	NA	NA
Uric Acid	mesh:D014527	NA	NA	NA
Inosine Monophosphate	mesh:D007291	Inosine Monophosphate	IMP	chebi:17202
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
