organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	TGF-B	TGFB	Tgfb1	21803	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	TGF-B	TGFB	Ltbp1	268977	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	EGF	EGF	Egf	13645	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	МАРК	APK	Apk	109950	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	P13K	PI3K	Pik3r1	18708	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P13K/AKT/MTOR	AKT	Akt1	11651	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P13K/AKT/MTOR	MTOR	Mtor	56717	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	EGFR	EGFR	Egfr	13649	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	PTEN	PTEN	Pten	19211	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	RAS	RAS	ras	19412	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	RAS	RAS	Hras	15461	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	RAS	RAS	Kras	16653	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	RAS	RAS	Rem1	19700	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	PDK1	PDK1	Pdk1	228026	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	PDK1	PDK1	Pdpk1	18607	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	TAK1	TAK1	Nr2c2	22026	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	TAK1	TAK1	Map3k7	26409	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	RAF	RAF	Zhx2	387609	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	TSC1/2	TSC2	Tsc2	22084	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	TSC1/2	TSC1	Tsc1	64930	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	TSC	TSC	Slc12a3	20497	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	TSC	TSC	Tsc22d1	21807	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	RHEB	RHEB	Rheb	19744	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	MDM2	MDM2	Mdm2	17246	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	MKK3/6	MKK3	Map2k3	26397	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	MKK3/6	MKK6	Map2k6	26399	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	ERK1	ERK1	Mapk3	26417	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	S6K	S6K	Rps6kb1	72508	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	4EBP1	4EBP1	Eif4ebp1	13685	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P53	P53	Trp53	22059	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	CREB	CREB	Creb1	12912	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	ERK1/2	ERK2	Mapk1	26413	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	c-Fos,	C-FOS	Fos	14281	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	GRB2	GRB2	Grb2	14784	ncbigene_symbol	12	28	29
10090	Mus musculus	Rodents	MEK	MEK	Mdk	17242	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P38	P38	Crk	12928	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P38	P38	Grap2	17444	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P38	P38	Syp	20977	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P38	P38	Mapk14	26416	ncbigene_synonym	12	28	29
10090	Mus musculus	Rodents	P38	P38	Ahsa1	217737	ncbigene_synonym	12	28	29
9615	Canis lupus familiaris	Mammals	EGF	EGF	EGF	403657	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	P13K/AKT/MTOR	MTOR	MTOR	478232	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	EGFR	EGFR	EGFR	404306	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	PTEN	PTEN	PTEN	403832	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	PDK1	PDK1	PDK1	476828	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	TSC1/2	TSC2	TSC2	479883	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	TSC1/2	TSC1	TSC1	480688	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	RHEB	RHEB	RHEB	475545	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	MDM2	MDM2	MDM2	403693	ncbigene_symbol	11	2	13
9615	Canis lupus familiaris	Mammals	P53	P53	TP53	403869	ncbigene_synonym	11	2	13
9615	Canis lupus familiaris	Mammals	ERK1/2	ERK2	MAPK1	477575	ncbigene_synonym	11	2	13
