organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	TNN	TNN	TNN	63923	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	DPEP1	DPEP1	DPEP1	1800	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	Taok2	TAOK2	TAOK2	9344	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	DAP	DAP	DAP	1611	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	DAP	DAP	IAPP	3375	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	DAP	DAP	DNPEP	23549	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	Jnk	JNK	MAPK8	5599	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	Jnk	JNK	MAPK8	5599	famplex_relations	11	18
9606	Homo sapiens	Primates	Jnk	JNK	MAPK9	5601	famplex_relations	11	18
9606	Homo sapiens	Primates	Jnk	JNK	MAPK10	5602	famplex_relations	11	18
9606	Homo sapiens	Primates	ZNF675	ZNF675	ZNF675	171392	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	SRC(family)	SRC	SRC	6714	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	SRC(family)	SRC	FGR	2268	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC(family)	SRC	FYN	2534	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC(family)	SRC	SRC	6714	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC(family)	SRC	YES1	7525	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC	SRC	SRC	6714	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	SRC	SRC	FGR	2268	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC	SRC	FYN	2534	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC	SRC	SRC	6714	famplex_relations	11	18
9606	Homo sapiens	Primates	SRC	SRC	YES1	7525	famplex_relations	11	18
9606	Homo sapiens	Primates	Act1	ACT1	TRAF3IP2	10758	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	HCAR2	HCAR2	HCAR2	338442	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKAR1A	5573	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKAR1B	5575	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKAR2A	5576	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKAR2B	5577	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKACA	5566	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKACB	5567	famplex_relations	11	18
9606	Homo sapiens	Primates	Pka	PKA	PRKACG	5568	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CA	5290	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CB	5291	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CD	5293	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CG	5294	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CA	5290	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CB	5291	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CD	5293	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3CG	5294	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R3	8503	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R4	30849	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R5	23533	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R6	146850	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R1	5295	famplex_relations	11	18
9606	Homo sapiens	Primates	PI3K(complex)	PI3K	PIK3R2	5296	famplex_relations	11	18
9606	Homo sapiens	Primates	PTGS2	PTGS2	PTGS2	5743	ncbigene_symbol	11	18
9606	Homo sapiens	Primates	Ang2	ANG2	ANGPT2	285	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	Ang2	ANG2	VPS51	738	ncbigene_synonym	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK1	5594	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK3	5595	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK11	5600	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK12	6300	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK13	5603	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK14	1432	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK8	5599	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK9	5601	famplex_relations	11	18
9606	Homo sapiens	Primates	Mapk	MAPK	MAPK10	5602	famplex_relations	11	18
9606	Homo sapiens	Primates	G-protein	GPROTEIN	GNAO1	2775	famplex_relations	11	18
9606	Homo sapiens	Primates	G-protein	GPROTEIN	GNAI1	2770	famplex_relations	11	18
9606	Homo sapiens	Primates	G-protein	GPROTEIN	GNAI2	2771	famplex_relations	11	18
9606	Homo sapiens	Primates	G-protein	GPROTEIN	GNAI3	2773	famplex_relations	11	18
