word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
phosphate	NA	Phosphate	tetraoxophosphoric acid	chebi:26078
ATP	NA	ATP	ATP	chebi:30616
phosphate	NA	Phosphate	tetraoxophosphoric acid	chebi:26078
Nucleotides	NA	nucleotides	NA	chebi:36976
nucleic acids	NA	nucleic acids	nucleic acids	chebi:33696
acid	NA	acid	acid	chebi:37527
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
NAD	NA	NAD	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
TCA	NA	TCA	trichloroacetic acid	chebi:30956
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
acid	NA	acid	acid	chebi:37527
Glutamine	NA	GLUTAMINE	L-glutamine	chebi:18050
Fumarate	NA	fumarate	fumarate	chebi:29806
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
ROS	NA	ROS	NA	chebi:26523
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
Metabolites	NA	metabolites	metabolite	chebi:25212
Superoxide	NA	superoxide	superoxide	chebi:18421
Methionine	NA	Methionine	L-methionine	chebi:16643
