word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
NADPH	mesh:D009249	NA	NA	NA
Ribonucleotides	mesh:D012265	Ribonucleotides	ribonucleotide	chebi:26561
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Lactate	mesh:D019344	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Acetyl CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Pyruvate	mesh:D011773	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Amino Acid	mesh:D000596	NA	NA	NA
Amino acids	mesh:D000596	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
