word	mesh	match	name	chebi
lotaustralin 2-phospho-D-glycerate	mesh:C001556	Lotaustralin	lotaustralin	chebi:6542
L-canaline urea	mesh:C001926	L-canaline	canaline	chebi:41401
5-dehydro-2-deoxy-D-gluconate 6-phosphate	mesh:C008884	NA	NA	NA
scyllo-inositol	mesh:C009217	NA	NA	NA
taxiphyllin	mesh:C011360	(R)-4-hydroxymandelonitrile beta-D-glucoside	taxiphyllin	chebi:16267
2-keto-L-gulonate	mesh:C015252	NA	NA	NA
neolinustatin	mesh:C023031	Neolinustatin	neolinustatin	chebi:7506
tartronate semialdehyde	mesh:C027028	2-hydroxy-3-oxopropanoic acid	tartronate semialdehyde	chebi:16992
5-dehydro-2-degxy-D-gluconate	mesh:C030691	NA	NA	NA
5-keto-2-D-gluconate	mesh:C030691	NA	NA	NA
D-gluconate	mesh:C030691	NA	NA	NA
5-dehydro-2-deoxy-D-gluconate	mesh:C045553	2-deoxy-D-gluconic acid	2-deoxygluconic acid	chebi:16138
L-idonate	mesh:C113317	idonic acid	idonic acid	chebi:21337
malonate semialdehyde dihydroxyacetone phosphate	mesh:D004099	dihydroxyacetone phosphate	Dihydroxyacetone Phosphate	chebi:16108
D-fructose	mesh:D005632	Fructose	fructose	chebi:28757
5-dehydro-L-gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
P-gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
5-deoxy-D-glucuronate	mesh:D005965	Glucuronates	glucuronates	chebi:33903
D-glucuronate	mesh:D005965	Glucuronates	glucuronates	chebi:33903
D-glyceraldehyde pyruvate	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
4-hydroxybenzaldehyde hydrogen cyanide	mesh:D006856	Hydrogen Cyanide	hydrogen cyanide	chebi:18407
hydrogen cyanide butan-2-one	mesh:D006856	Hydrogen Cyanide	hydrogen cyanide	chebi:18407
T-keto-D-chiro-inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
keto-D-chiro-inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
2,4-didehydro-inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
3-phosphate	mesh:D010710	NA	NA	NA
6-phosphate	mesh:D010710	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
D-sorbitol	mesh:D013012	Sorbitol	glucitol	chebi:30911
