word	source	identifier
Glucose	MESH	D005947
Lactate	MESH	D019344
Alanine	MESH	D000409
Malonyl-CoA	MESH	D008316
Pyruvate	MESH	D011773
Citrate	MESH	C102006
Serine	MESH	C047902
Aconitate	MESH	D000156
Acetyl-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
Isocitrate	MESH	D007523
Aspartate		
ketoglutarate	MESH	C029743
Fumarate	MESH	D005650
Succinyl-CoA	MESH	C012046
Glutamate		
Succinate	MESH	D013386
Valine	MESH	C521924
Isoleucine	MESH	C043801
B-hydroxybutyrate	MESH	D006885
Glutamine	MESH	C578860
Leucine	MESH	C038361
