word	mesh	match	name	chebi
Myriocin	mesh:C001996	NA	NA	NA
Dihydrosphingosine	mesh:C005682	NA	NA	NA
Sphingosine-1-phosphate	mesh:C060506	sphingosine 1-phosphate	sphingosine 1-phosphate	chebi:37550
Dihydroceramide	mesh:C109343	NA	NA	NA
ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Glucosylceramide	mesh:D005963	D-glucosyl-N-acylsphingosine	Glucosylceramides	chebi:18368
Serine	mesh:D012694	Serine	L-serine	chebi:17115
Sphingolipid	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
sphingolipid	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
sphingolipids	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
Sphingomyelin	mesh:D013109	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Fumonisin	mesh:D037341	Fumonisins	fumonisin	chebi:38224
