word	mesh	match	name	chebi
Leucocyanidin	mesh:C001532	NA	NA	NA
Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
Naringenin	mesh:C005273	NA	NA	NA
Cyanidin	mesh:C017154	NA	NA	NA
procyanidin	mesh:C017674	procyanidin	procyanidin	chebi:166895
procyanidins	mesh:C017674	procyanidin	procyanidin	chebi:166895
Isorhamnetin	mesh:C047368	3',4',5,7-tetrahydroxy-3-methoxyflavone	3-methylquercetin	chebi:16860
4-Coumaroyl-CoA	mesh:C058644	NA	NA	NA
Dihydrokaempferol	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
Flavan-3-ols	mesh:C404987	NA	NA	NA
Epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Epicatechin- hexoside	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
Flavonol	mesh:D044948	Flavonols	flavonols	chebi:28802
Flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
Kaempferol	mesh:D044949	NA	NA	NA
