word	mesh	match	name	chebi
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
Fumarate	mesh:D005650	NA	NA	NA
fumarate	mesh:D005650	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Urea	mesh:D014508	Urea	urea	chebi:16199
Glutamate	mesh:D018698	NA	NA	NA
glutamate	mesh:D018698	NA	NA	NA
N-Acetyl glutamate	mesh:D018698	NA	NA	NA
N-acetyl glutamate	mesh:D018698	NA	NA	NA
acetyl glutamate	mesh:D018698	NA	NA	NA
