word	mesh	match	name	chebi
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
NADH Fd	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD Fd	mesh:D009243	NAD	NAD(+)	chebi:15846
CH-THF	mesh:C006461	NA	NA	NA
Fe	mesh:D007501	Iron	iron atom	chebi:18248
Pyruvate	mesh:D011773	NA	NA	NA
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
CH-THF	mesh:C006461	NA	NA	NA
Methyl-THM(S)PT	mesh:C515493	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Methylene	mesh:D008752	Methylene Chloride	dichloromethane	chebi:15767
THMPT	mesh:C054095	NA	NA	NA
Methenyl	mesh:C018092	NA	NA	NA
THMPT	mesh:C054095	NA	NA	NA
Formyl-THMPT	mesh:C054095	NA	NA	NA
Formyl	mesh:C053858	NA	NA	NA
THF4	mesh:C006461	NA	NA	NA
CH-THF	mesh:C006461	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
Methyl-COM	mesh:C037611	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Formate	mesh:D005561	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
HCO-THF	mesh:C504136	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Methane	mesh:D008697	Methane	methane	chebi:16183
Fd	mesh:C498057	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Acetyl	mesh:C011632	NA	NA	NA
2-oxoglutarate	mesh:C029743	NA	NA	NA
L-glutamate	NA	NA	NA	NA
NH ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
COM-S-S-COB	mesh:C038357	NA	NA	NA
2-oxoglutarate	mesh:C029743	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
ADP	mesh:D000244	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Formate	mesh:D005561	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
Fe	mesh:D007501	Iron	iron atom	chebi:18248
L-glutamate	NA	NA	NA	NA
Acetyl-CoA ACSS Acetate	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Fe	mesh:D007501	Iron	iron atom	chebi:18248
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
CoA-SHFd	mesh:C065987	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Co Fd	mesh:C498057	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Methane	mesh:D008697	Methane	methane	chebi:16183
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NHICH DHLP	mesh:C051702	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Acetyl	mesh:C011632	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
CH-THF	mesh:C006461	NA	NA	NA
ADP NH NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
2-oxoglutarate	mesh:C029743	NA	NA	NA
Methane	mesh:D008697	Methane	methane	chebi:16183
Iso-valerid acid	mesh:C080501	NA	NA	NA
Butyric acid	mesh:D020148	NA	NA	NA
Iso-butyric acid	mesh:D020148	NA	NA	NA
Propionic acid	mesh:C029658	propionic acid	propionic acid	chebi:30768
Acetic acid	mesh:D019342	NA	NA	NA
L-glutamate	NA	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
CH	mesh:C103208	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADHFd	NA	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD Fd	mesh:D009243	NAD	NAD(+)	chebi:15846
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Formate	mesh:D005561	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
HCO-THF	mesh:C504136	NA	NA	NA
