word	mesh	match	name	chebi
tyrosine	NA	NA	NA	NA
L-DOPA	mesh:D007980	Levodopa	L-dopa	chebi:15765
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
[C]-NMB	mesh:C051501	NA	NA	NA
[1231]-IBZM	mesh:C055743	NA	NA	NA
[C]-Raclopride	mesh:D020891	NA	NA	NA
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
 [18F]-FDOPA	mesh:C043437	NA	NA	NA
[18F]-FMT	mesh:C053075	NA	NA	NA
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
18F	mesh:C586095	NA	NA	NA
[1231]-FP	mesh:C459093	NA	NA	NA
[1231]-PE21	mesh:C459093	NA	NA	NA
99mTc	mesh:C107828	NA	NA	NA
[1231]-nor-B-CIT	mesh:C086915	NA	NA	NA
