word	mesh	match	name	chebi
Hexamethyimine	NA	NA	NA	NA
Thiocarbamate	mesh:D013859	thiocarbamic ester	Thiocarbamates	chebi:38127
Molinate	mesh:C009821	molinate	molinate	chebi:6964
4-hydroxymolinate	mesh:C082768	NA	NA	NA
Glucuronide	mesh:D020719	NA	NA	NA
sulphate	mesh:D002133	Calcium Sulfate	calcium sulfate	chebi:31346
Molinate sulphoxide	mesh:C009821	molinate	molinate	chebi:6964
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
CYS	mesh:C082474	NA	NA	NA
Molinate sulphone	mesh:C009821	molinate	molinate	chebi:6964
Mercapturic acid	mesh:D000111	Acetylcysteine	N-acetyl-L-cysteine	chebi:28939
