word	mesh	match	name	chebi
Xylose	NA	xylose	xylo-pentose	chebi:18222
Arabinose	NA	arabinose	arabino-pentose	chebi:22599
Xylose	NA	xylose	xylo-pentose	chebi:18222
Arabinose	NA	arabinose	arabino-pentose	chebi:22599
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Pdc	NA	PDC	3-pentadecylbenzene-1,2-diol	chebi:59111
Acetaldehyde	NA	acetaldehyde	acetaldehyde	chebi:15343
Ethanol	NA	ethanol	ethanol	chebi:16236
2,3-Butanediol	NA	2,3-Butanediol	butane-2,3-diol	chebi:62064
2,3-Butanediol	NA	2,3-Butanediol	butane-2,3-diol	chebi:62064
