word	mesh	match	name	chebi
3-deoxy-D-arabino-heptulosonate-7-phosphate	NA	3-deoxy-D-arabino-heptulosonate-7-phosphate	3-deoxy-7-O-phosphono-D-arabino-hept-2-ulosonic acid	chebi:18150
Tryptophan	NA	tryptophan	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	chebi:57912
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Glyceraldehyde	NA	glyceraldehyde	glyceraldehyde	chebi:5445
1-Deoxy-D-xylulose 5-phosphate	NA	1-deoxy-D-xylulose 5-phosphate	1-deoxy-D-xylulose 5-phosphate	chebi:57792
Tryptamine	NA	tryptamine	2-(1H-indol-3-yl)ethanaminium	chebi:57887
Secologanin	NA	secologanin	secologanin	chebi:18002
alkaloids	NA	alkaloids	alkaloids	chebi:22315
Strictosidine	NA	Strictosidine	methyl (2S,3R,4S)-3-ethenyl-2-(beta-D-glucopyranosyloxy)-4-[(1S)-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indol-1-ylmethyl]-3,4-dihydro-2H-pyran-5-carboxylate	chebi:17559
alkaloids	NA	alkaloids	alkaloids	chebi:22315
Dihydroprecondylocarpine acetate	NA	dihydroprecondylocarpine acetate	(6S,7S)-7-(acetoxymethyl)-5-ethyl-7-(methoxycarbonyl)-1,2,5,6,7,8-hexahydro-3,6-ethanoazonino[5,4-b]indol-3-ium	chebi:142770
Strictosidine aglycone	NA	strictosidine aglycone	(1S)-1-{[(2R,3R,4S)-2-hydroxy-5-(methoxycarbonyl)-3-ethenyl-3,4-dihydro-2H-pyran-4-yl]methyl}-2,3,4,9-tetrahydro-1H-beta-carbolin-2-ium	chebi:58012
Dimethylallyl diphosphate	NA	dimethylallyl diphosphate	3-methylbut-2-en-1-yl diphosphate	chebi:57623
Geranyl diphosphate	NA	geranyl diphosphate	(2E)-3,7-dimethylocta-2,6-dien-1-yl diphosphate	chebi:58057
alkaloids	NA	alkaloids	alkaloids	chebi:22315
Sarpagan	NA	sarpagan	sarpagan	chebi:36312
alkaloids	NA	alkaloids	alkaloids	chebi:22315
Geissoschizine	NA	geissoschizine	methyl (16Z,19E)-17-hydroxycoryna-16,19-dien-16-carboxylate	chebi:17037
