word	mesh	match	name	chebi
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
arginine	mesh:D001120	Arginine	arginine	chebi:29016
Aspartate	mesh:D001224	NA	NA	NA
aspartate	mesh:D001224	NA	NA	NA
creatine	mesh:D003401	Creatine	creatine	chebi:16919
fumarate	mesh:D005650	NA	NA	NA
Nitric Oxide	mesh:D009569	Nitric Oxide	nitric oxide	chebi:16480
phosphate	mesh:D010710	NA	NA	NA
proline	mesh:D011392	Proline	L-proline	chebi:17203
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
spermine	mesh:D013096	Spermine	spermine	chebi:15746
succinate	mesh:D013386	Succinates	succinate	chebi:26806
urea	mesh:D014508	Urea	urea	chebi:16199
