word	mesh	match	name	chebi
Guanine	NA	guanine	guanine	chebi:16235
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
DAHP	NA	DAHP	3-deoxy-7-O-phosphono-D-arabino-hept-2-ulosonic acid	chebi:18150
TCA	NA	TCA	trichloroacetic acid	chebi:30956
4-HPP	NA	4-HPP	1H-pyrazolo[3,4-d]pyrimidin-4-ol	chebi:40279
Tyrosine	NA	Tyrosine	tyrosine	chebi:18186
tyrosine	NA	Tyrosine	tyrosine	chebi:18186
L-glutamate	NA	L-glutamate	L-glutamate	chebi:29985
L-DOPA	NA	L-dopa	(2S)-2-azaniumyl-3-(3,4-dihydroxyphenyl)propanoate	chebi:57504
Dopamine	NA	dopamine	dopamine	chebi:59905
Theophylline	NA	theophylline	theophylline	chebi:28177
Tryptophan	NA	tryptophan	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	chebi:57912
L-DOPA	NA	L-dopa	(2S)-2-azaniumyl-3-(3,4-dihydroxyphenyl)propanoate	chebi:57504
Putrescine	NA	putrescine	putrescine	chebi:326268
L-arginine	NA	L-arginine	(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate	chebi:32682
THP	NA	THP	oxane	chebi:46941
(S)-reticuline	NA	(S)-reticuline	(1S)-7-hydroxy-1-(3-hydroxy-4-methoxybenzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolinium	chebi:57873
Tryptophan	NA	tryptophan	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	chebi:57912
Ergot alkaloids	NA	ergot alkaloids	NA	chebi:23943
