word	source	identifier
pyrimidine	MESH	C030986
Bicarbonate	MESH	D001639
cystathionine	MESH	D003540
glucose	MESH	D005947
glutamine	MESH	D005973
D-Glyceraldehyde 3-P	MESH	D005985
glycine	MESH	D005998
histidine	MESH	D006639
homocysteine	MESH	D006710
Methionine Na Proline	MESH	D008715
Met	MESH	D008715
nucleosides	MESH	D009705
phosphate	MESH	D010710
Methionine Na Proline	MESH	D011392
Purine	MESH	D011687
putrescine	MESH	D011700
Ribose-5-phooplhate isomene	MESH	D012266
serine	MESH	D012694
glutamate	MESH	D018698
