word	mesh	match	name	chebi
3-phosphoglycerate	mesh:C005156	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Serine	mesh:C047902	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
CO2 NADPH	mesh:D009249	NA	NA	NA
5,10-methenyl-THF	mesh:C006461	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
formyl-THF	mesh:C006461	NA	NA	NA
Formate	mesh:D005561	NA	NA	NA
3-phosphohydroxypyruvate	mesh:C012488	3-phosphonooxypyruvic acid	phosphohydroxypyruvic acid	chebi:30933
NADP	mesh:D009249	NA	NA	NA
3-phosphoserine	mesh:C116995	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
NADPH	mesh:D009249	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
5,10-methenyl-THF	mesh:C006461	NA	NA	NA
Formate	mesh:D005561	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
10-formyl-THF	mesh:C006461	NA	NA	NA
