word	source	identifier
Malonyl-CoA	MESH	D008316
Acetyl-CoA	MESH	D000105
Nitrogen	MESH	D009584
Aceto-acetyl-ACP	MESH	C053078
Aceto-acetyl-CoA	MESH	C027745
Chl	MESH	C490649
TAG	MESH	C069631
Simvastatin	MESH	D019821
Mevastatin	MESH	C012258
Mevalonate	MESH	D008798
Fatty acids	MESH	D005227
Mevalonate-P	MESH	D008798
Isopentenyl	MESH	C004809
Dimethylallyl	MESH	C043060
Gernanyl-PP	MESH	C466065
Risedronate	MESH	C073008
Farnesyl	MESH	C042455
Ro48-8071	MESH	C105726
Squalene	MESH	D013185
Epoxysqualene		
Cycloartenol	MESH	C100089
Ethynylestradiol	MESH	C025810
Ketoconazole	MESH	D007654
Ifosfamide	MESH	D007069
Labetalol	MESH	D007741
Acebutolol	MESH	D000070
Meloxicam	MESH	C065757
Ergosterol	MESH	D004875
Campesterol	MESH	C021273
Brassicasterol	MESH	C003532
Sterols	MESH	D013261
