word	mesh	match	name	chebi
amino acids	mesh:D000596	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Pyruvate	mesh:D011773	NA	NA	NA
Trp	mesh:C509690	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Lys	mesh:C026591	NA	NA	NA
Leu	mesh:C038361	NA	NA	NA
Ala	mesh:C026593	NA	NA	NA
Cys	mesh:C046557	NA	NA	NA
Ser	mesh:C530429	NA	NA	NA
Gly	mesh:C070361	NA	NA	NA
Thr	mesh:C055175	NA	NA	NA
Acetoacetyl	mesh:C010667	NA	NA	NA
Oxaloacetate	mesh:D010071	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Phe	mesh:C026650	NA	NA	NA
Tyr	mesh:C042696	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
ketoglutarate	mesh:C029743	NA	NA	NA
Isocitrate	mesh:D007523	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Val	mesh:C081489	NA	NA	NA
Succinyl-CoA	mesh:C012046	NA	NA	NA
Arg	mesh:C076685	Arg-Arg	arginylarginine	chebi:73811
