word	mesh	match	name	chebi
Tryptophan	NA	NA	NA	NA
5-hydroxytryptophan	NA	NA	NA	NA
amino acid	mesh:D000596	NA	NA	NA
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Arylalkylamine-N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
AA-NAT	mesh:C041665	N-acetyl-alpha-L-talosaminuronic acid	N-acetyltalosaminuronic acid	chebi:85106
N-acetyl Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Hydroxyindole-O	mesh:C510549	NA	NA	NA
methyl	mesh:C031105	NA	NA	NA
Melatonin	mesh:D008550	Melatonin	melatonin	chebi:16796
