word	mesh	match	name	chebi
anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
CHI	mesh:C084533	NA	NA	NA
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
4-coumaroyl-CoA	mesh:C058644	NA	NA	NA
Chalcones	mesh:D047188	Chalcones	chalcones	chebi:23086
Flavones	mesh:C043562	NA	NA	NA
Flavanones	mesh:D044950	Flavanones	flavanones	chebi:28863
Flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
Dihydroflavonols	mesh:C436146	NA	NA	NA
Flavonolse	NA	NA	NA	NA
Catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Leucoanthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
FLeucoanthocyanidins	NA	NA	NA	NA
Anthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
