word	mesh	match	name	chebi
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
MurNAC	mesh:C086501	NA	NA	NA
L-Ala	mesh:C435323	NA	NA	NA
MurNAc Und-PP-MurNAc Und-PP-MurNAc-GlcMAc	mesh:C031651	N-acetylmuramic acid	N-acetylmuramic acid	chebi:47965
D-Ala-D-Ala	mesh:C002956	NA	NA	NA
D-Ala	mesh:C002956	NA	NA	NA
PBP	mesh:C116738	NA	NA	NA
Undecaprenol	mesh:C017788	all-trans-undecaprenol	undecaprenol	chebi:16591
GlcNAc UDP	mesh:C046669	NA	NA	NA
GlcNAc Aminosugar	mesh:C097320	NA	NA	NA
enolpyruvate	mesh:C038277	NA	NA	NA
PP-MurNAc-GlcMAc	mesh:C031651	N-acetylmuramic acid	N-acetylmuramic acid	chebi:47965
