word	mesh	match	name	chebi
Palmitic acid	mesh:D019308	Palmitic Acid	hexadecanoic acid	chebi:15756
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
amino acids	mesh:D000596	NA	NA	NA
Stearic acid	mesh:D013229	NA	NA	NA
Linoleoyl-COA	mesh:C479798	NA	NA	NA
Linoleic acid	mesh:D008041	NA	NA	NA
VArachidonyl	NA	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Kynurenin	NA	NA	NA	NA
Arachidonic EPA	mesh:D001095	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
Anthranilate	mesh:C031385	NA	NA	NA
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Tugosine	NA	NA	NA	NA
Hydroxyphenylpyruvate	mesh:C010590	NA	NA	NA
Methionine	mesh:D008715	NA	NA	NA
Icosapentaenoyl-CoA	mesh:C065987	NA	NA	NA
Phosphoenol-pyruvate 14-Hydroxyphenyllactate	mesh:C055915	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
L-Alanine Aspartate	NA	NA	NA	NA
Tryptophan	NA	NA	NA	NA
Asparagine	mesh:C050801	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
Valine	mesh:C521924	NA	NA	NA
Lactaldehyde	mesh:C014634	NA	NA	NA
Creatine	mesh:D003401	Creatine	creatine	chebi:16919
Acetyl-COA	mesh:C479798	NA	NA	NA
Creatine phosphate	mesh:D003401	Creatine	creatine	chebi:16919
2-Qxoisocaproate	mesh:C021591	NA	NA	NA
Leucine	mesh:C038361	NA	NA	NA
Argininosuccinate	mesh:C042049	NA	NA	NA
Urea	mesh:D014508	Urea	urea	chebi:16199
Citric acid	mesh:D019343	NA	NA	NA
Malic acid	mesh:C030298	NA	NA	NA
N2-succinyl-L-arginine	NA	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Fumarate	mesh:D005650	NA	NA	NA
Cis-aconitate	mesh:C043607	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Succinyl-CoA	mesh:C012046	NA	NA	NA
Isocitrate	mesh:D007523	NA	NA	NA
Ornithine	mesh:C008973	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Glutamate	NA	NA	NA	NA
2-Oxoglutarate	mesh:C029743	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
Oxalate	mesh:D010070	Oxalates	oxalate	chebi:132952
