word	mesh	match	name	chebi
GLU	NA	Glu	2-aminopentanedioic acid	chebi:18237
ATP	NA	ATP	ATP	chebi:30616
NMDA	NA	NMDA	2-(2-chlorophenyl)-2-(methylamino)cyclohexanone	chebi:6121
GABA	NA	GABA	4-aminobutanoic acid	chebi:16865
ACH	NA	ACh	2-acetyloxy-N,N,N-trimethylethanaminium	chebi:15355
CGMP	NA	cGMP	guanosine 3',5'-(hydrogen phosphate)	chebi:16356
PGE2	NA	PGE2	(5Z,13E,15S)-11alpha,15-dihydroxy-9-oxoprosta-5,13-dien-1-oic acid	chebi:15551
NMDA	NA	NMDA	2-(2-chlorophenyl)-2-(methylamino)cyclohexanone	chebi:6121
Thromboxane	NA	thromboxane	NA	chebi:26995
calcium	NA	calcium	Ca	chebi:22984
CGMP	NA	cGMP	guanosine 3',5'-(hydrogen phosphate)	chebi:16356
beta	NA	beta	e(-)	chebi:10545
