word	mesh	match	name	chebi
2,3-Oxidosqualene	mesh:C002821	NA	NA	NA
Farnesyl diphosphate	mesh:C004808	2-trans,6-trans-farnesyl diphosphate	farnesyl pyrophosphate	chebi:17407
HMG Co-A	mesh:C008047	NA	NA	NA
Solanidine	mesh:C013255	NA	NA	NA
Cycloartenol	mesh:C100089	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Mevalonic acid	mesh:D008798	NA	NA	NA
Solanine	mesh:D012992	Solanine	solanine	chebi:9188
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
Stigmasterol	mesh:D013265	Stigmasterol	stigmasterol	chebi:28824
Brassinosteroids	mesh:D060406	Brassinosteroids	brassinosteroid	chebi:22921
