word	mesh	match	name	chebi
Phosphatidylcholine	NA	Phosphatidylcholine	a 1,2-diacyl-sn-glycero-3-phosphocholine	chebi:57643
9(S)-HPOTE	NA	9(S)-HPOTE	(9S,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoic acid	chebi:60961
2(R)-HPOTRE	NA	2(R)-HpOTrE	(2R,9Z,12Z,15Z)-2-hydroperoxyoctadeca-9,12,15-trienoic acid	chebi:76236
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Group	NA	group	group	chebi:24433
Acetoacetyl-CoA	NA	acetoacetyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-{[3-oxo-3-({2-[(3-oxobutanoyl)sulfanyl]ethyl}amino)propyl]amino}butyl] diphosphate}	chebi:57286
MEP	NA	MEP	ethyl phosphate	chebi:59760
13-HPOT	NA	13-HPOT	(9Z,11E,13S,15Z)-13-hydroperoxyoctadeca-9,11,15-trienoic acid	chebi:48905
12-OPDA	NA	12-OPDA	8-{(1S,5S)-4-oxo-5-[(2Z)-pent-2-en-1-yl]cyclopent-2-en-1-yl}octanoic acid	chebi:15560
2,3-oxidosqualene	NA	2,3-oxidosqualene	(3S)-2,2-dimethyl-3-[(3E,7E,11E,15E)-3,7,12,16,20-pentamethylhenicosa-3,7,11,15,19-pentaen-1-yl]oxirane	chebi:15441
DMAPP	NA	DMAPP	3-methylbut-2-en-1-yl trihydrogen diphosphate	chebi:16057
ACH	NA	ACh	2-acetyloxy-N,N,N-trimethylethanaminium	chebi:15355
Squalene	NA	squalene	(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene	chebi:15440
GGDP	NA	GGDP	(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate	chebi:48861
Group	NA	group	group	chebi:24433
