word	mesh	match	name	chebi
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Malonyl-CoA	NA	malonyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatoacetyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57384
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
Acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
ACC	NA	ACC	1-aminocyclopropane-1-carboxylate	chebi:30526
Malonyl-CoA	NA	malonyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatoacetyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57384
FAS	NA	FAS	ammonium iron(2+) sulfate--water (1/6)	chebi:76181
cholesterol	NA	cholesterol	cholesterol	chebi:16113
FAs	NA	FAS	ammonium iron(2+) sulfate--water (1/6)	chebi:76181
FAS	NA	FAS	ammonium iron(2+) sulfate--water (1/6)	chebi:76181
acc	NA	ACC	1-aminocyclopropane-1-carboxylate	chebi:30526
