word	mesh	match	name	chebi
nitrate	mesh:D009566	Nitrates	nitrates	chebi:51081
Glucose-6-Phosphate	mesh:D019298	NA	NA	NA
glucose-6-phosphate	mesh:D019298	NA	NA	NA
6-phosphogluconolactone	mesh:C114004	NA	NA	NA
6-phosphogluconate	mesh:C008884	NA	NA	NA
ribose 5-phosphate	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
Phosphogluconate	mesh:C008884	NA	NA	NA
Glyceraldehyde-3-phosphate	mesh:D005986	Glyceraldehyde 3-Phosphate	glyceraldehyde 3-phosphate	chebi:17138
Ribose-5-phosphate	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
Ribulose-5-phosphate	mesh:C031524	ribulose 5-phosphate	ribulose 5-phosphate	chebi:37455
Sedoheptulose-7-phosphate	mesh:C020495	NA	NA	NA
Ribulose-5-phosphate-3	mesh:C031524	ribulose 5-phosphate	ribulose 5-phosphate	chebi:37455
Xylulose-5-phosphate	mesh:C031625	NA	NA	NA
Fructose-6-phosphate Erythrose-4-phosphate	mesh:C027618	NA	NA	NA
Fructose-6-phosphate	mesh:C027618	NA	NA	NA
7-phosphate	mesh:D010710	NA	NA	NA
