word	mesh	match	name	chebi
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
CpKA	mesh:C024660	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Cadaverine	mesh:D002103	Cadaverine	cadaverine	chebi:18127
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
Agmatine	mesh:D000376	Agmatine	agmatine	chebi:17431
ADP	mesh:D000244	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
Ornithine	mesh:C008973	NA	NA	NA
Glutamate	NA	NA	NA	NA
