word	mesh	match	name	chebi
Phenylpropanoid	mesh:C520402	NA	NA	NA
Cinnamoyl	mesh:C037551	NA	NA	NA
Caffeoyl	mesh:C058645	NA	NA	NA
quinic acid	mesh:D011801	NA	NA	NA
Coumaroyl	mesh:C058644	NA	NA	NA
Caffeoyl-CoA	mesh:C058645	NA	NA	NA
Feruloyl	mesh:C119167	feruloyl-CoA	feruloyl-CoA	chebi:14261
Naringenin chalcone	mesh:C027329	NA	NA	NA
CHI	mesh:C084533	NA	NA	NA
Naringenin F3SH	mesh:C005273	NA	NA	NA
Flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
Dihydroflavonols F3SH	mesh:C436146	NA	NA	NA
Leucoanthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
Anthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
